,Province/State,Country/Region,Lat,Long,ReportDate,ConfirmedCases,Deaths,US_State
7216,Unknown,Chile,-35.6751,-71.543,2020-02-19,0,0,
7217,Anhui,China,31.8257,117.2264,2020-02-19,986,6,
7218,Beijing,China,40.1824,116.4142,2020-02-19,393,4,
7219,Chongqing,China,30.0572,107.874,2020-02-19,560,5,
7220,Fujian,China,26.0789,117.9874,2020-02-19,293,0,
7221,Gansu,China,37.8099,101.0583,2020-02-19,91,2,
7222,Guangdong,China,23.3417,113.4244,2020-02-19,1331,5,
7223,Guangxi,China,23.8298,108.7881,2020-02-19,244,2,
7224,Guizhou,China,26.8154,106.8748,2020-02-19,146,2,
7225,Hainan,China,19.1959,109.7453,2020-02-19,168,4,
7226,Hebei,China,39.549,116.1306,2020-02-19,306,4,
7227,Heilongjiang,China,47.861999999999995,127.7615,2020-02-19,470,12,
7228,Henan,China,33.882,113.61399999999999,2020-02-19,1262,19,
7229,Hong Kong,China,22.3,114.2,2020-02-19,63,2,
7230,Hubei,China,30.9756,112.2707,2020-02-19,62031,2029,
7231,Hunan,China,27.6104,111.7088,2020-02-19,1008,4,
7232,Inner Mongolia,China,44.0935,113.9448,2020-02-19,75,0,
7233,Jiangsu,China,32.9711,119.455,2020-02-19,631,0,
7234,Jiangxi,China,27.614,115.7221,2020-02-19,934,1,
7235,Jilin,China,43.6661,126.1923,2020-02-19,90,1,
7236,Liaoning,China,41.2956,122.6085,2020-02-19,121,1,
7237,Macau,China,22.1667,113.55,2020-02-19,10,0,
7238,Ningxia,China,37.2692,106.1655,2020-02-19,71,0,
7239,Qinghai,China,35.7452,95.9956,2020-02-19,18,0,
7240,Shaanxi,China,35.1917,108.8701,2020-02-19,242,0,
7241,Shandong,China,36.3427,118.1498,2020-02-19,544,3,
7242,Shanghai,China,31.201999999999998,121.4491,2020-02-19,333,2,
7243,Shanxi,China,37.5777,112.2922,2020-02-19,131,0,
7244,Sichuan,China,30.6171,102.7103,2020-02-19,514,3,
7245,Tianjin,China,39.3054,117.323,2020-02-19,130,3,
7246,Tibet,China,31.6927,88.0924,2020-02-19,1,0,
7247,Xinjiang,China,41.1129,85.2401,2020-02-19,76,1,
7248,Yunnan,China,24.974,101.48700000000001,2020-02-19,172,1,
7249,Zhejiang,China,29.1832,120.0934,2020-02-19,1174,0,
7250,Unknown,Colombia,4.5709,-74.2973,2020-02-19,0,0,
7251,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-02-19,0,0,
7252,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-02-19,0,0,
7253,Unknown,Costa Rica,9.7489,-83.7534,2020-02-19,0,0,
7254,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-02-19,0,0,
7255,Unknown,Croatia,45.1,15.2,2020-02-19,0,0,
7256,Unknown,Diamond Princess,0.0,0.0,2020-02-19,621,0,
7257,Unknown,Cuba,22.0,-80.0,2020-02-19,0,0,
7258,Unknown,Cyprus,35.1264,33.4299,2020-02-19,0,0,
7259,Unknown,Czechia,49.8175,15.472999999999999,2020-02-19,0,0,
7260,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-19,0,0,
7261,Greenland,Denmark,71.7069,-42.6043,2020-02-19,0,0,
7262,Unknown,Denmark,56.2639,9.5018,2020-02-19,0,0,
7263,Unknown,Djibouti,11.8251,42.5903,2020-02-19,0,0,
7264,Unknown,Dominican Republic,18.7357,-70.1627,2020-02-19,0,0,
7265,Unknown,Ecuador,-1.8312,-78.1834,2020-02-19,0,0,
7266,Unknown,Egypt,26.0,30.0,2020-02-19,1,0,
7267,Unknown,El Salvador,13.7942,-88.8965,2020-02-19,0,0,
7268,Unknown,Equatorial Guinea,1.5,10.0,2020-02-19,0,0,
7269,Unknown,Eritrea,15.1794,39.7823,2020-02-19,0,0,
7270,Unknown,Estonia,58.5953,25.0136,2020-02-19,0,0,
7271,Unknown,Eswatini,-26.5225,31.4659,2020-02-19,0,0,
7272,Unknown,Ethiopia,9.145,40.4897,2020-02-19,0,0,
7273,Unknown,Fiji,-17.7134,178.065,2020-02-19,0,0,
7274,Unknown,Finland,64.0,26.0,2020-02-19,1,0,
7275,French Guiana,France,3.9339,-53.1258,2020-02-19,0,0,
7276,French Polynesia,France,-17.6797,149.4068,2020-02-19,0,0,
7277,Guadeloupe,France,16.25,-61.5833,2020-02-19,0,0,
7278,Mayotte,France,-12.8275,45.1662,2020-02-19,0,0,
7279,New Caledonia,France,-20.9043,165.618,2020-02-19,0,0,
7280,Reunion,France,-21.1351,55.2471,2020-02-19,0,0,
7281,Saint Barthelemy,France,17.9,-62.8333,2020-02-19,0,0,
7282,St Martin,France,18.0708,-63.0501,2020-02-19,0,0,
7283,Martinique,France,14.6415,-61.0242,2020-02-19,0,0,
7284,Unknown,France,46.2276,2.2137,2020-02-19,12,1,
7285,Unknown,Gabon,-0.8037,11.6094,2020-02-19,0,0,
7286,Unknown,Gambia,13.4432,-15.3101,2020-02-19,0,0,
7287,Unknown,Georgia,42.3154,43.3569,2020-02-19,0,0,
7288,Unknown,Germany,51.0,9.0,2020-02-19,16,0,
7289,Unknown,Ghana,7.9465,-1.0232,2020-02-19,0,0,
7290,Unknown,Greece,39.0742,21.8243,2020-02-19,0,0,
7291,Unknown,Guatemala,15.7835,-90.2308,2020-02-19,0,0,
7292,Unknown,Guinea,9.9456,-9.6966,2020-02-19,0,0,
7293,Unknown,Guyana,5.0,-58.75,2020-02-19,0,0,
7294,Unknown,Haiti,18.9712,-72.2852,2020-02-19,0,0,
7295,Unknown,Holy See,41.9029,12.4534,2020-02-19,0,0,
7296,Unknown,Honduras,15.2,-86.2419,2020-02-19,0,0,
7297,Unknown,Hungary,47.1625,19.5033,2020-02-19,0,0,
7298,Unknown,Iceland,64.9631,-19.0208,2020-02-19,0,0,
7299,Unknown,India,21.0,78.0,2020-02-19,3,0,
7300,Unknown,Indonesia,-0.7893,113.9213,2020-02-19,0,0,
7301,Unknown,Iran,32.0,53.0,2020-02-19,2,2,
7302,Unknown,Iraq,33.0,44.0,2020-02-19,0,0,
7303,Unknown,Ireland,53.1424,-7.6921,2020-02-19,0,0,
7304,Unknown,Israel,31.0,35.0,2020-02-19,0,0,
7305,Unknown,Italy,43.0,12.0,2020-02-19,3,0,
7306,Unknown,Jamaica,18.1096,-77.2975,2020-02-19,0,0,
7307,Unknown,Japan,36.0,138.0,2020-02-19,84,1,
7308,Unknown,Jordan,31.24,36.51,2020-02-19,0,0,
7309,Unknown,Kazakhstan,48.0196,66.9237,2020-02-19,0,0,
7310,Unknown,Kenya,-0.0236,37.9062,2020-02-19,0,0,
7311,Unknown,"Korea, South",36.0,128.0,2020-02-19,31,0,
7312,Unknown,Kuwait,29.5,47.75,2020-02-19,0,0,
7313,Unknown,Kyrgyzstan,41.2044,74.7661,2020-02-19,0,0,
7314,Unknown,Latvia,56.8796,24.6032,2020-02-19,0,0,
7315,Unknown,Lebanon,33.8547,35.8623,2020-02-19,0,0,
7316,Unknown,Liberia,6.4281,-9.4295,2020-02-19,0,0,
7317,Unknown,Liechtenstein,47.14,9.55,2020-02-19,0,0,
7318,Unknown,Lithuania,55.1694,23.8813,2020-02-19,0,0,
7319,Unknown,Luxembourg,49.8153,6.1296,2020-02-19,0,0,
7320,Unknown,Madagascar,-18.7669,46.8691,2020-02-19,0,0,
7321,Unknown,Malaysia,2.5,112.5,2020-02-19,22,0,
7322,Unknown,Maldives,3.2028,73.2207,2020-02-19,0,0,
7323,Unknown,Malta,35.9375,14.3754,2020-02-19,0,0,
7324,Unknown,Mauritania,21.0079,10.9408,2020-02-19,0,0,
7325,Unknown,Mauritius,-20.2,57.5,2020-02-19,0,0,
7326,Unknown,Mexico,23.6345,-102.5528,2020-02-19,0,0,
7327,Unknown,Moldova,47.4116,28.3699,2020-02-19,0,0,
7328,Unknown,Monaco,43.7333,7.4167,2020-02-19,0,0,
7329,Unknown,Mongolia,46.8625,103.8467,2020-02-19,0,0,
7330,Unknown,Montenegro,42.5,19.3,2020-02-19,0,0,
7331,Unknown,Morocco,31.7917,-7.0926,2020-02-19,0,0,
7332,Unknown,Namibia,-22.9576,18.4904,2020-02-19,0,0,
7333,Unknown,Nepal,28.1667,84.25,2020-02-19,1,0,
7334,Aruba,Netherlands,12.5186,-70.0358,2020-02-19,0,0,
7335,Curacao,Netherlands,12.1696,-68.99,2020-02-19,0,0,
7336,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-19,0,0,
7337,Unknown,Netherlands,52.1326,5.2913,2020-02-19,0,0,
7338,Unknown,New Zealand,-40.9006,174.886,2020-02-19,0,0,
7339,Unknown,Nicaragua,12.8654,-85.2072,2020-02-19,0,0,
7340,Unknown,Niger,17.6078,8.0817,2020-02-19,0,0,
7341,Unknown,Nigeria,9.082,8.6753,2020-02-19,0,0,
7342,Unknown,North Macedonia,41.6086,21.7453,2020-02-19,0,0,
7343,Unknown,Norway,60.472,8.4689,2020-02-19,0,0,
7344,Unknown,Oman,21.0,57.0,2020-02-19,0,0,
7345,Unknown,Pakistan,30.3753,69.3451,2020-02-19,0,0,
7346,Unknown,Panama,8.538,-80.7821,2020-02-19,0,0,
7347,Unknown,Papua New Guinea,-6.315,143.9555,2020-02-19,0,0,
7348,Unknown,Paraguay,-23.4425,-58.4438,2020-02-19,0,0,
7349,Unknown,Peru,-9.19,-75.0152,2020-02-19,0,0,
7350,Unknown,Philippines,13.0,122.0,2020-02-19,3,1,
7351,Unknown,Poland,51.9194,19.1451,2020-02-19,0,0,
7352,Unknown,Portugal,39.3999,-8.2245,2020-02-19,0,0,
7353,Unknown,Qatar,25.3548,51.1839,2020-02-19,0,0,
7354,Unknown,Romania,45.9432,24.9668,2020-02-19,0,0,
7355,Unknown,Russia,60.0,90.0,2020-02-19,2,0,
7356,Unknown,Rwanda,-1.9403,29.8739,2020-02-19,0,0,
7357,Unknown,Saint Lucia,13.9094,-60.9789,2020-02-19,0,0,
7358,Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-19,0,0,
7359,Unknown,San Marino,43.9424,12.4578,2020-02-19,0,0,
7360,Unknown,Saudi Arabia,24.0,45.0,2020-02-19,0,0,
7361,Unknown,Senegal,14.4974,-14.4524,2020-02-19,0,0,
7362,Unknown,Serbia,44.0165,21.0059,2020-02-19,0,0,
7363,Unknown,Seychelles,-4.6796,55.492,2020-02-19,0,0,
7364,Unknown,Singapore,1.2833,103.8333,2020-02-19,84,0,
7365,Unknown,Slovakia,48.669,19.699,2020-02-19,0,0,
7366,Unknown,Slovenia,46.1512,14.9955,2020-02-19,0,0,
7367,Unknown,Somalia,5.1521,46.1996,2020-02-19,0,0,
7368,Unknown,South Africa,-30.5595,22.9375,2020-02-19,0,0,
7369,Unknown,Spain,40.0,-4.0,2020-02-19,2,0,
7370,Unknown,Sri Lanka,7.0,81.0,2020-02-19,1,0,
7371,Unknown,Sudan,12.8628,30.2176,2020-02-19,0,0,
7372,Unknown,Suriname,3.9193,-56.0278,2020-02-19,0,0,
7373,Unknown,Sweden,63.0,16.0,2020-02-19,1,0,
7374,Unknown,Switzerland,46.8182,8.2275,2020-02-19,0,0,
7375,Unknown,Taiwan*,23.7,121.0,2020-02-19,23,1,
7376,Unknown,Tanzania,-6.369,34.8888,2020-02-19,0,0,
7377,Unknown,Thailand,15.0,101.0,2020-02-19,35,0,
7378,Unknown,Togo,8.6195,0.8248,2020-02-19,0,0,
7379,Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-02-19,0,0,
7380,Unknown,Tunisia,34.0,9.0,2020-02-19,0,0,
7381,Unknown,Turkey,38.9637,35.2433,2020-02-19,0,0,
7382,Unknown,Uganda,1.0,32.0,2020-02-19,0,0,
7383,Unknown,Ukraine,48.3794,31.1656,2020-02-19,0,0,
7384,Unknown,United Arab Emirates,24.0,54.0,2020-02-19,9,0,
7385,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-19,0,0,
7386,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-19,0,0,
7387,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-19,0,0,
7388,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-19,0,0,
7389,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-19,0,0,
7390,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-19,0,0,
7391,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-02-19,9,0,
7392,Unknown,Uruguay,-32.5228,-55.7658,2020-02-19,0,0,
7393,Unknown,US,37.0902,-95.7129,2020-02-19,13,0,
7394,Unknown,Uzbekistan,41.3775,64.5853,2020-02-19,0,0,
7395,Unknown,Venezuela,6.4238,-66.5897,2020-02-19,0,0,
7396,Unknown,Vietnam,16.0,108.0,2020-02-19,16,0,
7397,Unknown,Zambia,-15.4167,28.2833,2020-02-19,0,0,
7398,Unknown,Zimbabwe,-20.0,30.0,2020-02-19,0,0,
7399,Diamond Princess,Canada,0.0,0.0,2020-02-19,0,0,
7400,Unknown,Dominica,15.415,-61.371,2020-02-19,0,0,
7401,Unknown,Grenada,12.1165,-61.678999999999995,2020-02-19,0,0,
7402,Unknown,Mozambique,-18.665695,35.529562,2020-02-19,0,0,
7403,Unknown,Syria,34.802075,38.99681500000001,2020-02-19,0,0,
7404,Unknown,Timor-Leste,-8.874217,125.727539,2020-02-19,0,0,
7405,Unknown,Belize,13.1939,-59.5432,2020-02-19,0,0,
7406,Recovered,Canada,0.0,0.0,2020-02-19,0,0,
7407,Unknown,Laos,19.856270000000002,102.495496,2020-02-19,0,0,
7408,Unknown,Libya,26.3351,17.228331,2020-02-19,0,0,
7409,Unknown,West Bank and Gaza,31.9522,35.2332,2020-02-19,0,0,
7410,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-02-19,0,0,
7411,Unknown,Mali,17.570692,-3.996166000000001,2020-02-19,0,0,
7412,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-19,0,0,
7413,Northwest Territories,Canada,64.8255,-124.8457,2020-02-19,0,0,
7414,Yukon,Canada,64.2823,-135.0,2020-02-19,0,0,
7415,Unknown,Kosovo,42.602636,20.902977,2020-02-19,0,0,
7416,Unknown,Burma,21.9162,95.956,2020-02-19,0,0,
7417,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-19,0,0,
7418,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-19,0,0,
7419,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-19,0,0,
7420,Unknown,MS Zaandam,0.0,0.0,2020-02-19,0,0,
7421,Unknown,Botswana,-22.3285,24.6849,2020-02-19,0,0,
7422,Unknown,Burundi,-3.3731,29.9189,2020-02-19,0,0,
7423,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-02-19,0,0,
7424,Unknown,Afghanistan,33.0,65.0,2020-02-20,0,0,
7425,Unknown,Albania,41.1533,20.1683,2020-02-20,0,0,
7426,Unknown,Algeria,28.0339,1.6596,2020-02-20,0,0,
7427,Unknown,Andorra,42.5063,1.5218,2020-02-20,0,0,
7428,Unknown,Angola,-11.2027,17.8739,2020-02-20,0,0,
7429,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0,0,
7430,Unknown,Argentina,-38.4161,-63.6167,2020-02-20,0,0,
7431,Unknown,Armenia,40.0691,45.0382,2020-02-20,0,0,
7432,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-20,0,0,
7433,New South Wales,Australia,-33.8688,151.2093,2020-02-20,4,0,
7434,Northern Territory,Australia,-12.4634,130.8456,2020-02-20,0,0,
7435,Queensland,Australia,-28.0167,153.4,2020-02-20,5,0,
7436,South Australia,Australia,-34.9285,138.6007,2020-02-20,2,0,
7437,Tasmania,Australia,-41.4545,145.9707,2020-02-20,0,0,
7438,Victoria,Australia,-37.8136,144.9631,2020-02-20,4,0,
7439,Western Australia,Australia,-31.9505,115.8605,2020-02-20,0,0,
7440,Unknown,Austria,47.5162,14.5501,2020-02-20,0,0,
7441,Unknown,Azerbaijan,40.1431,47.5769,2020-02-20,0,0,
7442,Unknown,Bahamas,25.0343,-77.3963,2020-02-20,0,0,
7443,Unknown,Bahrain,26.0275,50.55,2020-02-20,0,0,
7444,Unknown,Bangladesh,23.685,90.3563,2020-02-20,0,0,
7445,Unknown,Barbados,13.1939,-59.5432,2020-02-20,0,0,
7446,Unknown,Belarus,53.7098,27.9534,2020-02-20,0,0,
7447,Unknown,Belgium,50.8333,4.0,2020-02-20,1,0,
7448,Unknown,Benin,9.3077,2.3158,2020-02-20,0,0,
7449,Unknown,Bhutan,27.5142,90.4336,2020-02-20,0,0,
7450,Unknown,Bolivia,-16.2902,-63.5887,2020-02-20,0,0,
7451,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-02-20,0,0,
7452,Unknown,Brazil,-14.235,-51.9253,2020-02-20,0,0,
7453,Unknown,Brunei,4.5353,114.7277,2020-02-20,0,0,
7454,Unknown,Bulgaria,42.7339,25.4858,2020-02-20,0,0,
7455,Unknown,Burkina Faso,12.2383,-1.5616,2020-02-20,0,0,
7456,Unknown,Cabo Verde,16.5388,-23.0418,2020-02-20,0,0,
7457,Unknown,Cambodia,11.55,104.9167,2020-02-20,1,0,
7458,Unknown,Cameroon,3.8480000000000003,11.5021,2020-02-20,0,0,
7459,Alberta,Canada,53.9333,-116.5765,2020-02-20,0,0,
7460,British Columbia,Canada,49.2827,-123.1207,2020-02-20,5,0,
7461,Grand Princess,Canada,37.6489,-122.6655,2020-02-20,0,0,
7462,Manitoba,Canada,53.7609,-98.8139,2020-02-20,0,0,
7463,New Brunswick,Canada,46.5653,-66.4619,2020-02-20,0,0,
7464,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-20,0,0,
7465,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-20,0,0,
7466,Ontario,Canada,51.2538,-85.3232,2020-02-20,3,0,
7467,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-20,0,0,
7468,Quebec,Canada,52.9399,-73.5491,2020-02-20,0,0,
7469,Saskatchewan,Canada,52.9399,-106.4509,2020-02-20,0,0,
7470,Unknown,Central African Republic,6.6111,20.9394,2020-02-20,0,0,
7471,Unknown,Chad,15.4542,18.7322,2020-02-20,0,0,
7472,Unknown,Chile,-35.6751,-71.543,2020-02-20,0,0,
7473,Anhui,China,31.8257,117.2264,2020-02-20,987,6,
7474,Beijing,China,40.1824,116.4142,2020-02-20,395,4,
7475,Chongqing,China,30.0572,107.874,2020-02-20,567,6,
7476,Fujian,China,26.0789,117.9874,2020-02-20,293,1,
7477,Gansu,China,37.8099,101.0583,2020-02-20,91,2,
7478,Guangdong,China,23.3417,113.4244,2020-02-20,1332,5,
7479,Guangxi,China,23.8298,108.7881,2020-02-20,245,2,
7480,Guizhou,China,26.8154,106.8748,2020-02-20,146,2,
7481,Hainan,China,19.1959,109.7453,2020-02-20,168,4,
7482,Hebei,China,39.549,116.1306,2020-02-20,307,5,
7483,Heilongjiang,China,47.861999999999995,127.7615,2020-02-20,476,12,
7484,Henan,China,33.882,113.61399999999999,2020-02-20,1265,19,
7485,Hong Kong,China,22.3,114.2,2020-02-20,68,2,
7486,Hubei,China,30.9756,112.2707,2020-02-20,62442,2144,
7487,Hunan,China,27.6104,111.7088,2020-02-20,1010,4,
7488,Inner Mongolia,China,44.0935,113.9448,2020-02-20,75,0,
7489,Jiangsu,China,32.9711,119.455,2020-02-20,631,0,
7490,Jiangxi,China,27.614,115.7221,2020-02-20,934,1,
7491,Jilin,China,43.6661,126.1923,2020-02-20,91,1,
7492,Liaoning,China,41.2956,122.6085,2020-02-20,121,1,
7493,Macau,China,22.1667,113.55,2020-02-20,10,0,
7494,Ningxia,China,37.2692,106.1655,2020-02-20,71,0,
7495,Qinghai,China,35.7452,95.9956,2020-02-20,18,0,
7496,Shaanxi,China,35.1917,108.8701,2020-02-20,245,1,
7497,Shandong,China,36.3427,118.1498,2020-02-20,546,4,
7498,Shanghai,China,31.201999999999998,121.4491,2020-02-20,334,2,
7499,Shanxi,China,37.5777,112.2922,2020-02-20,132,0,
7500,Sichuan,China,30.6171,102.7103,2020-02-20,520,3,
7501,Tianjin,China,39.3054,117.323,2020-02-20,131,3,
7502,Tibet,China,31.6927,88.0924,2020-02-20,1,0,
7503,Xinjiang,China,41.1129,85.2401,2020-02-20,76,1,
7504,Yunnan,China,24.974,101.48700000000001,2020-02-20,174,2,
7505,Zhejiang,China,29.1832,120.0934,2020-02-20,1175,1,
7506,Unknown,Colombia,4.5709,-74.2973,2020-02-20,0,0,
7507,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-02-20,0,0,
7508,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-02-20,0,0,
7509,Unknown,Costa Rica,9.7489,-83.7534,2020-02-20,0,0,
7510,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-02-20,0,0,
7511,Unknown,Croatia,45.1,15.2,2020-02-20,0,0,
7512,Unknown,Diamond Princess,0.0,0.0,2020-02-20,634,2,
7513,Unknown,Cuba,22.0,-80.0,2020-02-20,0,0,
7514,Unknown,Cyprus,35.1264,33.4299,2020-02-20,0,0,
7515,Unknown,Czechia,49.8175,15.472999999999999,2020-02-20,0,0,
7516,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-20,0,0,
7517,Greenland,Denmark,71.7069,-42.6043,2020-02-20,0,0,
7518,Unknown,Denmark,56.2639,9.5018,2020-02-20,0,0,
7519,Unknown,Djibouti,11.8251,42.5903,2020-02-20,0,0,
7520,Unknown,Dominican Republic,18.7357,-70.1627,2020-02-20,0,0,
7521,Unknown,Ecuador,-1.8312,-78.1834,2020-02-20,0,0,
7522,Unknown,Egypt,26.0,30.0,2020-02-20,1,0,
7523,Unknown,El Salvador,13.7942,-88.8965,2020-02-20,0,0,
7524,Unknown,Equatorial Guinea,1.5,10.0,2020-02-20,0,0,
7525,Unknown,Eritrea,15.1794,39.7823,2020-02-20,0,0,
7526,Unknown,Estonia,58.5953,25.0136,2020-02-20,0,0,
7527,Unknown,Eswatini,-26.5225,31.4659,2020-02-20,0,0,
7528,Unknown,Ethiopia,9.145,40.4897,2020-02-20,0,0,
7529,Unknown,Fiji,-17.7134,178.065,2020-02-20,0,0,
7530,Unknown,Finland,64.0,26.0,2020-02-20,1,0,
7531,French Guiana,France,3.9339,-53.1258,2020-02-20,0,0,
7532,French Polynesia,France,-17.6797,149.4068,2020-02-20,0,0,
7533,Guadeloupe,France,16.25,-61.5833,2020-02-20,0,0,
7534,Mayotte,France,-12.8275,45.1662,2020-02-20,0,0,
7535,New Caledonia,France,-20.9043,165.618,2020-02-20,0,0,
7536,Reunion,France,-21.1351,55.2471,2020-02-20,0,0,
7537,Saint Barthelemy,France,17.9,-62.8333,2020-02-20,0,0,
7538,St Martin,France,18.0708,-63.0501,2020-02-20,0,0,
7539,Martinique,France,14.6415,-61.0242,2020-02-20,0,0,
7540,Unknown,France,46.2276,2.2137,2020-02-20,12,1,
7541,Unknown,Gabon,-0.8037,11.6094,2020-02-20,0,0,
7542,Unknown,Gambia,13.4432,-15.3101,2020-02-20,0,0,
7543,Unknown,Georgia,42.3154,43.3569,2020-02-20,0,0,
7544,Unknown,Germany,51.0,9.0,2020-02-20,16,0,
7545,Unknown,Ghana,7.9465,-1.0232,2020-02-20,0,0,
7546,Unknown,Greece,39.0742,21.8243,2020-02-20,0,0,
7547,Unknown,Guatemala,15.7835,-90.2308,2020-02-20,0,0,
7548,Unknown,Guinea,9.9456,-9.6966,2020-02-20,0,0,
7549,Unknown,Guyana,5.0,-58.75,2020-02-20,0,0,
7550,Unknown,Haiti,18.9712,-72.2852,2020-02-20,0,0,
7551,Unknown,Holy See,41.9029,12.4534,2020-02-20,0,0,
7552,Unknown,Honduras,15.2,-86.2419,2020-02-20,0,0,
7553,Unknown,Hungary,47.1625,19.5033,2020-02-20,0,0,
7554,Unknown,Iceland,64.9631,-19.0208,2020-02-20,0,0,
7555,Unknown,India,21.0,78.0,2020-02-20,3,0,
7556,Unknown,Indonesia,-0.7893,113.9213,2020-02-20,0,0,
7557,Unknown,Iran,32.0,53.0,2020-02-20,5,2,
7558,Unknown,Iraq,33.0,44.0,2020-02-20,0,0,
7559,Unknown,Ireland,53.1424,-7.6921,2020-02-20,0,0,
7560,Unknown,Israel,31.0,35.0,2020-02-20,0,0,
7561,Unknown,Italy,43.0,12.0,2020-02-20,3,0,
7562,Unknown,Jamaica,18.1096,-77.2975,2020-02-20,0,0,
7563,Unknown,Japan,36.0,138.0,2020-02-20,94,1,
7564,Unknown,Jordan,31.24,36.51,2020-02-20,0,0,
7565,Unknown,Kazakhstan,48.0196,66.9237,2020-02-20,0,0,
7566,Unknown,Kenya,-0.0236,37.9062,2020-02-20,0,0,
7567,Unknown,"Korea, South",36.0,128.0,2020-02-20,104,1,
7568,Unknown,Kuwait,29.5,47.75,2020-02-20,0,0,
7569,Unknown,Kyrgyzstan,41.2044,74.7661,2020-02-20,0,0,
7570,Unknown,Latvia,56.8796,24.6032,2020-02-20,0,0,
7571,Unknown,Lebanon,33.8547,35.8623,2020-02-20,0,0,
7572,Unknown,Liberia,6.4281,-9.4295,2020-02-20,0,0,
7573,Unknown,Liechtenstein,47.14,9.55,2020-02-20,0,0,
7574,Unknown,Lithuania,55.1694,23.8813,2020-02-20,0,0,
7575,Unknown,Luxembourg,49.8153,6.1296,2020-02-20,0,0,
7576,Unknown,Madagascar,-18.7669,46.8691,2020-02-20,0,0,
7577,Unknown,Malaysia,2.5,112.5,2020-02-20,22,0,
7578,Unknown,Maldives,3.2028,73.2207,2020-02-20,0,0,
7579,Unknown,Malta,35.9375,14.3754,2020-02-20,0,0,
7580,Unknown,Mauritania,21.0079,10.9408,2020-02-20,0,0,
7581,Unknown,Mauritius,-20.2,57.5,2020-02-20,0,0,
7582,Unknown,Mexico,23.6345,-102.5528,2020-02-20,0,0,
7583,Unknown,Moldova,47.4116,28.3699,2020-02-20,0,0,
7584,Unknown,Monaco,43.7333,7.4167,2020-02-20,0,0,
7585,Unknown,Mongolia,46.8625,103.8467,2020-02-20,0,0,
7586,Unknown,Montenegro,42.5,19.3,2020-02-20,0,0,
7587,Unknown,Morocco,31.7917,-7.0926,2020-02-20,0,0,
7588,Unknown,Namibia,-22.9576,18.4904,2020-02-20,0,0,
7589,Unknown,Nepal,28.1667,84.25,2020-02-20,1,0,
7590,Aruba,Netherlands,12.5186,-70.0358,2020-02-20,0,0,
7591,Curacao,Netherlands,12.1696,-68.99,2020-02-20,0,0,
7592,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-20,0,0,
7593,Unknown,Netherlands,52.1326,5.2913,2020-02-20,0,0,
7594,Unknown,New Zealand,-40.9006,174.886,2020-02-20,0,0,
7595,Unknown,Nicaragua,12.8654,-85.2072,2020-02-20,0,0,
7596,Unknown,Niger,17.6078,8.0817,2020-02-20,0,0,
7597,Unknown,Nigeria,9.082,8.6753,2020-02-20,0,0,
7598,Unknown,North Macedonia,41.6086,21.7453,2020-02-20,0,0,
7599,Unknown,Norway,60.472,8.4689,2020-02-20,0,0,
7600,Unknown,Oman,21.0,57.0,2020-02-20,0,0,
7601,Unknown,Pakistan,30.3753,69.3451,2020-02-20,0,0,
7602,Unknown,Panama,8.538,-80.7821,2020-02-20,0,0,
7603,Unknown,Papua New Guinea,-6.315,143.9555,2020-02-20,0,0,
7604,Unknown,Paraguay,-23.4425,-58.4438,2020-02-20,0,0,
7605,Unknown,Peru,-9.19,-75.0152,2020-02-20,0,0,
7606,Unknown,Philippines,13.0,122.0,2020-02-20,3,1,
7607,Unknown,Poland,51.9194,19.1451,2020-02-20,0,0,
7608,Unknown,Portugal,39.3999,-8.2245,2020-02-20,0,0,
